Keyword,Name,Type,Plus Code,Rating,Address,Website,Phone,Reviews Count,Latitude,Longitude,Map URL
Cykel butik Aarhus,Rowi Cykler,Bicycle store,,4.2,,https://cykelgruppen.dk/,,54,,,https://www.google.com/maps/place/Rowi+Cykler/data=!4m7!3m6!1s0x464c3f92495fcfc9:0x495ccb31f701d9d!8m2!3d56.1538884!4d10.203452!16s%2Fg%2F1tycv7hx!19sChIJyc9fSZI_TEYRnR1wH7PMlQQ?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Hermansen Cykler,Bicycle store,,4.5,,http://www.hermansen-cykler.dk/,,63,,,https://www.google.com/maps/place/Hermansen+Cykler/data=!4m7!3m6!1s0x464c3f94b757f2ab:0x68f2fe2ea0a45011!8m2!3d56.158613!4d10.200192!16s%2Fg%2F1tgllhnb!19sChIJq_JXt5Q_TEYREVCkoC7-8mg?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,"Friis Cykler, Trøjborg Cykelcenter",Bicycle store,,4.5,,https://www.trojborgcykler.dk/,,78,,,"https://www.google.com/maps/place/Friis+Cykler,+Tr%C3%B8jborg+Cykelcenter/data=!4m7!3m6!1s0x464c3fc38408ce53:0x4440b9996900ddf8!8m2!3d56.1690129!4d10.1918263!16s%2Fg%2F1wcxbpr4!19sChIJU84IhMM_TEYR-N0AaZm5QEQ?authuser=0&hl=en&rclk=1"
Cykel butik Aarhus,Jensen Cykler,Bicycle store,,3.6,,http://www.jensencykler.com/,,122,,,https://www.google.com/maps/place/Jensen+Cykler/data=!4m7!3m6!1s0x464c3fefe4e053af:0x6276ce11dc532937!8m2!3d56.1540692!4d10.1819742!16s%2Fg%2F11xxhh60p!19sChIJr1Pg5O8_TEYRNylT3BHOdmI?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Fri BikeShop,Bicycle store,,4.2,,https://www.fribikeshop.dk/butikker/aarhus/ceresbyen,,116,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3fec8a211401:0x1a5b2061409583be!8m2!3d56.1569538!4d10.1947887!16s%2Fg%2F1tlwd7hx!19sChIJARQhiuw_TEYRvoOVQGEgWxo?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,eBikeStore Aarhus,Bicycle store,,4.5,,http://www.ebikestore.dk/,,20,,,https://www.google.com/maps/place/eBikeStore+Aarhus/data=!4m7!3m6!1s0x464c3f9243e9d53d:0xc6f4bd2e6dc81fb6!8m2!3d56.1533665!4d10.2029881!16s%2Fg%2F1q5bkw7w6!19sChIJPdXpQ5I_TEYRth_IbS699MY?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Rask Cykler,Bicycle store,,3.6,,http://www.rask-cykler.dk/,,103,,,https://www.google.com/maps/place/Rask+Cykler/data=!4m7!3m6!1s0x464c3f9613df44a9:0xd9411db4f1c09850!8m2!3d56.1613248!4d10.2100546!16s%2Fg%2F1tghn60z!19sChIJqUTfE5Y_TEYRUJjA8bQdQdk?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Ringgården Bicycles v / Kenneth Thomsen,Bicycle store,,4.9,,http://ringgaardens-cykler.dk/,,66,,,https://www.google.com/maps/place/Ringg%C3%A5rden+Bicycles+v+%2F+Kenneth+Thomsen/data=!4m7!3m6!1s0x464c3fe61d3dcce1:0x7c1ae7f1be69308d!8m2!3d56.159827!4d10.183228!16s%2Fg%2F12hkg4lr_!19sChIJ4cw9HeY_TEYRjTBpvvHnGnw?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Schriver Cykler,Bicycle repair shop,,4.7,"Langelandsgade 114, 8000 Aarhus, Denmark",http://www.schriver-cykler.dk/,,101,,,https://www.google.com/maps/place/Schriver+Cykler/data=!4m7!3m6!1s0x464c3fc1cc8c6927:0xe83194dba40137f8!8m2!3d56.1644434!4d10.1974401!16s%2Fg%2F1tdxzhls!19sChIJJ2mMzME_TEYR-DcBpNuUMeg?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Fri BikeShop,Bicycle store,,3.2,,https://www.fribikeshop.dk/butikker/aarhus/frederiksalle,,77,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3ff4ac0cd133:0x45ebeaed8ca6c939!8m2!3d56.1462518!4d10.1941069!16s%2Fg%2F1v5k1m2y!19sChIJM9EMrPQ_TEYROcmmjO3q60U?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Buhlcykler.dk,Bicycle store,,4.2,,http://www.buhlcykler.dk/,,90,,,https://www.google.com/maps/place/Buhlcykler.dk/data=!4m7!3m6!1s0x464c3fc4bf4fd401:0x920abea61faec99!8m2!3d56.1642252!4d10.1743322!16s%2Fg%2F1tdh2gnr!19sChIJAdRPv8Q_TEYRmez6YeqrIAk?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Den Store Cykelsmed,Bicycle store,,3.9,,https://denstorecykelsmed.dk/,,76,,,https://www.google.com/maps/place/Den+Store+Cykelsmed/data=!4m7!3m6!1s0x464c3e2e454f7bc9:0x40a8534bffe6877e!8m2!3d56.1939883!4d10.1935138!16s%2Fg%2F11bbx006fr!19sChIJyXtPRS4-TEYRfofm_0tTqEA?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Scorpio Cykelværksted,Bicycle repair shop,,4.9,"Fynsgade 6, kld, 8000 Aarhus, Denmark",https://scorpiobike.dk/,,147,,,https://www.google.com/maps/place/Scorpio+Cykelv%C3%A6rksted/data=!4m7!3m6!1s0x464c3fbf8b64f929:0xd39c77614dff5750!8m2!3d56.164528!4d10.2022997!16s%2Fg%2F1q5bmxqb_!19sChIJKflki78_TEYRUFf_TWF3nNM?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Aarhus Cykler,Road cycling,,4.0,"Frederiks Allé 49, 8000 Aarhus, Denmark",http://www.aarhuscykler.dk/,,35,,,https://www.google.com/maps/place/Aarhus+Cykler/data=!4m7!3m6!1s0x464c3f95aa8c5fa1:0x1061712ee5ba62b3!8m2!3d56.1501553!4d10.1992855!16s%2Fg%2F1tf56gxr!19sChIJoV-MqpU_TEYRs2K65S5xYRA?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Cykelzonen,Bicycle repair shop,,4.9,"Paludan-Müllers Vej 73, 8210 Aarhus V, Denmark",,,120,,,https://www.google.com/maps/place/Cykelzonen/data=!4m7!3m6!1s0x464c3fc351832cab:0x3d595b649fdeadcf!8m2!3d56.1692917!4d10.1877863!16s%2Fg%2F1tvykc68!19sChIJqyyDUcM_TEYRz63en2RbWT0?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Hasle Cykelcenter A/S,Bicycle store,,3.9,,http://haslecykelcenter.dk/,,81,,,https://www.google.com/maps/place/Hasle+Cykelcenter+A%2FS/data=!4m7!3m6!1s0x464c1560ce54d50f:0x962817dce56f942b!8m2!3d56.1682371!4d10.1627669!16s%2Fg%2F1v41z18_!19sChIJD9VUzmAVTEYRK5Rv5dwXKJY?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Fri BikeShop,Bicycle store,,3.4,,https://www.fribikeshop.dk/butikker/aarhus/skt-nicolaus-gade,,38,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3f8d680fbf8d:0x5ea763cf062666e3!8m2!3d56.1512998!4d10.1988783!16s%2Fg%2F11c1q4hph7!19sChIJjb8PaI0_TEYR42YmBs9jp14?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Aros Cykler,Bicycle store,,4.5,,http://aroscykler.dk/,,51,,,https://www.google.com/maps/place/Aros+Cykler/data=!4m7!3m6!1s0x464c14e4c439eabb:0xda64115e77931c3c!8m2!3d56.126496!4d10.1588145!16s%2Fg%2F11b6szx14g!19sChIJu-o5xOQUTEYRPByTd14RZNo?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Smedemark Cykler,Bicycle store,,4.3,,http://www.smedemarkcykler.dk/,,64,,,https://www.google.com/maps/place/Smedemark+Cykler/data=!4m7!3m6!1s0x464c3f896b32eb09:0x1edf774b31f30c62!8m2!3d56.1443038!4d10.2042456!16s%2Fg%2F1wc2_vp2!19sChIJCesya4k_TEYRYgzzMUt33x4?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Friis Cykler,Road cycling,,4.4,"Silkeborgvej 56, 8000 Aarhus, Denmark",https://friiscykler.dk/,,108,,,https://www.google.com/maps/place/Friis+Cykler/data=!4m7!3m6!1s0x464c3fef02d80d47:0xeb9df2087ac0eb50!8m2!3d56.1565493!4d10.1859809!16s%2Fg%2F11b6vh8l99!19sChIJRw3YAu8_TEYRUOvAegjynes?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,føtex,Supermarket,,4.0,,https://www.foetex.dk/kundeservice/find-butik/foetex-viby/c/foetex-viby/,,1261,,,https://www.google.com/maps/place/f%C3%B8tex+Viby/data=!4m7!3m6!1s0x464c401cf675c8c1:0x37f3c45d1217273e!8m2!3d56.13042!4d10.160912!16s%2Fg%2F1q5gp609p!19sChIJwch19hxATEYRPicXEl3E8zc?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Design Cykler Aarhus,Bicycle store,,3.9,,https://www.designcykler.dk/shop/cms-cykelhandler-aarhus.html,,86,,,https://www.google.com/maps/place/Design+Cykler+Aarhus/data=!4m7!3m6!1s0x464c3e5efa49403d:0x88db207c4d461217!8m2!3d56.201367!4d10.244023!16s%2Fg%2F11c1n9jqy2!19sChIJPUBJ-l4-TEYRFxJGTXwg24g?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Fri BikeShop,Bicycle store,,5.0,,https://www.fribikeshop.dk/butikker/aarhus/frederiksalle/elcykler,,1,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3faf95cdafc7:0x519e49808597fa00!8m2!3d56.1466563!4d10.1942077!16s%2Fg%2F11k9ffd9yk!19sChIJx6_Nla8_TEYRAPqXhYBJnlE?authuser=0&hl=en&rclk=1
Cykel butik Aarhus,Fri BikeShop,Bicycle store,,3.1,,https://www.fribikeshop.dk/butikker/aarhus/troejborg,,53,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3f4bb35d9007:0x4a37a97f3da07b5d!8m2!3d56.1730293!4d10.2106288!16s%2Fg%2F11fm3chnty!19sChIJB5Bds0s_TEYRXXugPX-pN0o?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Fri BikeShop,Bicycle store,,4.2,,https://www.fribikeshop.dk/butikker/aarhus/ceresbyen,,116,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3fec8a211401:0x1a5b2061409583be!8m2!3d56.1569538!4d10.1947887!16s%2Fg%2F1tlwd7hx!19sChIJARQhiuw_TEYRvoOVQGEgWxo?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Ringgården Bicycles v / Kenneth Thomsen,Bicycle store,,4.9,,http://ringgaardens-cykler.dk/,,66,,,https://www.google.com/maps/place/Ringg%C3%A5rden+Bicycles+v+%2F+Kenneth+Thomsen/data=!4m7!3m6!1s0x464c3fe61d3dcce1:0x7c1ae7f1be69308d!8m2!3d56.159827!4d10.183228!16s%2Fg%2F12hkg4lr_!19sChIJ4cw9HeY_TEYRjTBpvvHnGnw?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,"Friis Cykler, Trøjborg Cykelcenter",Bicycle store,,4.5,,https://www.trojborgcykler.dk/,,78,,,"https://www.google.com/maps/place/Friis+Cykler,+Tr%C3%B8jborg+Cykelcenter/data=!4m7!3m6!1s0x464c3fc38408ce53:0x4440b9996900ddf8!8m2!3d56.1690129!4d10.1918263!16s%2Fg%2F1wcxbpr4!19sChIJU84IhMM_TEYR-N0AaZm5QEQ?authuser=0&hl=en&rclk=1"
Bicycle shop Aarhus,eBikeStore Aarhus,Bicycle store,,4.5,,http://www.ebikestore.dk/,,20,,,https://www.google.com/maps/place/eBikeStore+Aarhus/data=!4m7!3m6!1s0x464c3f9243e9d53d:0xc6f4bd2e6dc81fb6!8m2!3d56.1533665!4d10.2029881!16s%2Fg%2F1q5bkw7w6!19sChIJPdXpQ5I_TEYRth_IbS699MY?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Bings BikeStore,Bicycle repair shop,,4.8,"Grumstolsvej 6, 8270 Højbjerg, Denmark",https://bikestore.dk/,,106,,,https://www.google.com/maps/place/Bings+BikeStore/data=!4m7!3m6!1s0x464c405e164cffb5:0xbade8d6c4a4601b8!8m2!3d56.1163729!4d10.2095942!16s%2Fg%2F11cjhn0mls!19sChIJtf9MFl5ATEYRuAFGSmyN3ro?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Hermansen Cykler,Bicycle store,,4.5,,http://www.hermansen-cykler.dk/,,63,,,https://www.google.com/maps/place/Hermansen+Cykler/data=!4m7!3m6!1s0x464c3f94b757f2ab:0x68f2fe2ea0a45011!8m2!3d56.158613!4d10.200192!16s%2Fg%2F1tgllhnb!19sChIJq_JXt5Q_TEYREVCkoC7-8mg?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Hasle Cykelcenter A/S,Bicycle store,,3.9,,http://haslecykelcenter.dk/,,81,,,https://www.google.com/maps/place/Hasle+Cykelcenter+A%2FS/data=!4m7!3m6!1s0x464c1560ce54d50f:0x962817dce56f942b!8m2!3d56.1682371!4d10.1627669!16s%2Fg%2F1v41z18_!19sChIJD9VUzmAVTEYRK5Rv5dwXKJY?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Aarhus Bicycle Store,Bicycle store,,3.3,,https://www.bicyclestore.dk/,,43,,,https://www.google.com/maps/place/Aarhus+Bicycle+Store/data=!4m7!3m6!1s0x464c40570c3363dd:0xd5a765666fd0f61b!8m2!3d56.1045911!4d10.2065095!16s%2Fg%2F11b7dypsb0!19sChIJ3WMzDFdATEYRG_bQb2Zlp9U?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Fri BikeShop,Bicycle store,,3.2,,https://www.fribikeshop.dk/butikker/aarhus/frederiksalle,,77,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3ff4ac0cd133:0x45ebeaed8ca6c939!8m2!3d56.1462518!4d10.1941069!16s%2Fg%2F1v5k1m2y!19sChIJM9EMrPQ_TEYROcmmjO3q60U?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Fri BikeShop,Bicycle store,,3.4,,https://www.fribikeshop.dk/butikker/aarhus/skt-nicolaus-gade,,38,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3f8d680fbf8d:0x5ea763cf062666e3!8m2!3d56.1512998!4d10.1988783!16s%2Fg%2F11c1q4hph7!19sChIJjb8PaI0_TEYR42YmBs9jp14?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Jensen Cykler,Bicycle store,,3.6,,http://www.jensencykler.com/,,122,,,https://www.google.com/maps/place/Jensen+Cykler/data=!4m7!3m6!1s0x464c3fefe4e053af:0x6276ce11dc532937!8m2!3d56.1540692!4d10.1819742!16s%2Fg%2F11xxhh60p!19sChIJr1Pg5O8_TEYRNylT3BHOdmI?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Rowi Cykler,Bicycle store,,4.2,,https://cykelgruppen.dk/,,54,,,https://www.google.com/maps/place/Rowi+Cykler/data=!4m7!3m6!1s0x464c3f92495fcfc9:0x495ccb31f701d9d!8m2!3d56.1538884!4d10.203452!16s%2Fg%2F1tycv7hx!19sChIJyc9fSZI_TEYRnR1wH7PMlQQ?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Refurbishbike ApS,Bicycle rental service,,4.9,"Hveensgade 5A, PAKHUS 77, 8000 Aarhus Centrum, Denmark",http://www.refurbishbike.com/,,51,,,https://www.google.com/maps/place/Refurbishbike+ApS/data=!4m7!3m6!1s0x464c3fd1929b37bb:0x152c1ab84d82215b!8m2!3d56.1618687!4d10.2216749!16s%2Fg%2F11sqpwxhbx!19sChIJuzebktE_TEYRWyGCTbgaLBU?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Buhlcykler.dk,Bicycle store,,4.2,,http://www.buhlcykler.dk/,,90,,,https://www.google.com/maps/place/Buhlcykler.dk/data=!4m7!3m6!1s0x464c3fc4bf4fd401:0x920abea61faec99!8m2!3d56.1642252!4d10.1743322!16s%2Fg%2F1tdh2gnr!19sChIJAdRPv8Q_TEYRmez6YeqrIAk?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Fri BikeShop,Bicycle store,,5.0,,https://www.fribikeshop.dk/butikker/aarhus/frederiksalle/elcykler,,1,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3faf95cdafc7:0x519e49808597fa00!8m2!3d56.1466563!4d10.1942077!16s%2Fg%2F11k9ffd9yk!19sChIJx6_Nla8_TEYRAPqXhYBJnlE?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Rask Cykler,Bicycle store,,3.6,,http://www.rask-cykler.dk/,,103,,,https://www.google.com/maps/place/Rask+Cykler/data=!4m7!3m6!1s0x464c3f9613df44a9:0xd9411db4f1c09850!8m2!3d56.1613248!4d10.2100546!16s%2Fg%2F1tghn60z!19sChIJqUTfE5Y_TEYRUJjA8bQdQdk?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Scorpio Cykelværksted,Bicycle repair shop,,4.9,"Fynsgade 6, kld, 8000 Aarhus, Denmark",https://scorpiobike.dk/,,147,,,https://www.google.com/maps/place/Scorpio+Cykelv%C3%A6rksted/data=!4m7!3m6!1s0x464c3fbf8b64f929:0xd39c77614dff5750!8m2!3d56.164528!4d10.2022997!16s%2Fg%2F1q5bmxqb_!19sChIJKflki78_TEYRUFf_TWF3nNM?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Fri BikeShop,Bicycle store,,3.1,,https://www.fribikeshop.dk/butikker/aarhus/troejborg,,53,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464c3f4bb35d9007:0x4a37a97f3da07b5d!8m2!3d56.1730293!4d10.2106288!16s%2Fg%2F11fm3chnty!19sChIJB5Bds0s_TEYRXXugPX-pN0o?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Cykelcenter Midtjylland Aarhus,Bicycle store,,5.0,"Trindsøvej 12, 8000 Aarhus, Denmark",https://cykelcentermidtjylland.dk/aarhus/,,1,,,https://www.google.com/maps/place/Cykelcenter+Midtjylland+Aarhus/data=!4m7!3m6!1s0x464c3fddf81b323b:0xa5c94c042adec17e!8m2!3d56.1548633!4d10.1796063!16s%2Fg%2F11x7j8n9_z!19sChIJOzIb-N0_TEYRfsHeKgRMyaU?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Aros Cykler,Bicycle store,,4.5,,http://aroscykler.dk/,,51,,,https://www.google.com/maps/place/Aros+Cykler/data=!4m7!3m6!1s0x464c14e4c439eabb:0xda64115e77931c3c!8m2!3d56.126496!4d10.1588145!16s%2Fg%2F11b6szx14g!19sChIJu-o5xOQUTEYRPByTd14RZNo?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Design Cykler Aarhus,Bicycle store,,3.9,,https://www.designcykler.dk/shop/cms-cykelhandler-aarhus.html,,86,,,https://www.google.com/maps/place/Design+Cykler+Aarhus/data=!4m7!3m6!1s0x464c3e5efa49403d:0x88db207c4d461217!8m2!3d56.201367!4d10.244023!16s%2Fg%2F11c1n9jqy2!19sChIJPUBJ-l4-TEYRFxJGTXwg24g?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Schriver Cykler,Bicycle repair shop,,4.7,"Langelandsgade 114, 8000 Aarhus, Denmark",http://www.schriver-cykler.dk/,,101,,,https://www.google.com/maps/place/Schriver+Cykler/data=!4m7!3m6!1s0x464c3fc1cc8c6927:0xe83194dba40137f8!8m2!3d56.1644434!4d10.1974401!16s%2Fg%2F1tdxzhls!19sChIJJ2mMzME_TEYR-DcBpNuUMeg?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Friis Cykler,Road cycling,,4.4,"Silkeborgvej 56, 8000 Aarhus, Denmark",https://friiscykler.dk/,,108,,,https://www.google.com/maps/place/Friis+Cykler/data=!4m7!3m6!1s0x464c3fef02d80d47:0xeb9df2087ac0eb50!8m2!3d56.1565493!4d10.1859809!16s%2Fg%2F11b6vh8l99!19sChIJRw3YAu8_TEYRUOvAegjynes?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Den Store Cykelsmed,Bicycle store,,3.9,,https://denstorecykelsmed.dk/,,76,,,https://www.google.com/maps/place/Den+Store+Cykelsmed/data=!4m7!3m6!1s0x464c3e2e454f7bc9:0x40a8534bffe6877e!8m2!3d56.1939883!4d10.1935138!16s%2Fg%2F11bbx006fr!19sChIJyXtPRS4-TEYRfofm_0tTqEA?authuser=0&hl=en&rclk=1
Bicycle shop Aarhus,Holme Cykelcenter/Henrik Piekarski,Bicycle store,,4.6,"Holme Byvej 49, 8270 Højbjerg, Denmark",https://www.facebook.com/Mosquito-Holme-429652727225988/,,39,,,https://www.google.com/maps/place/Holme+Cykelcenter%2FHenrik+Piekarski/data=!4m7!3m6!1s0x464c403c39cbea39:0x64b0b2de9f135ecd!8m2!3d56.1167134!4d10.1729268!16s%2Fg%2F11xyvbnrc!19sChIJOerLOTxATEYRzV4Tn96ysGQ?authuser=0&hl=en&rclk=1
Cykel butik Odense,Design Cykler,Bicycle store,,4.0,,https://www.designcykler.dk/shop/cms-Cykelhandler-i-Odense.html,,81,,,https://www.google.com/maps/place/Design+Cykler/data=!4m7!3m6!1s0x464cdff9b8e4d405:0x8b4ab4ccda17a6ef!8m2!3d55.396117!4d10.384681!16s%2Fg%2F1tf2wdgb!19sChIJBdTkuPnfTEYR76YX2sy0Sos?authuser=0&hl=en&rclk=1
Cykel butik Odense,Amladcykler,Bicycle store,,3.0,,http://www.amladcykler.dk/,,12,,,https://www.google.com/maps/place/Amladcykler/data=!4m7!3m6!1s0x464ce11948989e77:0xf94aa633df487237!8m2!3d55.406312!4d10.392814!16s%2Fg%2F11jgt5rxv0!19sChIJd56YSBnhTEYRN3JI3zOmSvk?authuser=0&hl=en&rclk=1
Cykel butik Odense,Design Cykler,Bicycle store,,4.0,,https://www.designcykler.dk/shop/cms-Cykelhandler-i-Odense.html,,81,,,https://www.google.com/maps/place/Design+Cykler/data=!4m7!3m6!1s0x464cdff9b8e4d405:0x8b4ab4ccda17a6ef!8m2!3d55.3961165!4d10.3846813!16s%2Fg%2F1tf2wdgb!19sChIJBdTkuPnfTEYR76YX2sy0Sos?authuser=0&hl=en&rclk=1
Cykel butik Odense,Fri BikeShop,Bicycle store,,4.8,,https://www.fribikeshop.dk/butikker/odense/centrum,,90,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464cdfe8c6d17bad:0xd0bed3fc459a8fb7!8m2!3d55.3946095!4d10.3645608!16s%2Fg%2F1q5cch7fc!19sChIJrXvRxujfTEYRt4-aRfzTvtA?authuser=0&hl=en&rclk=1
Cykel butik Odense,Custom Raw - Cykler,Bicycle store,,5.0,,http://www.customraw.dk/,,395,,,https://www.google.com/maps/place/Custom+Raw+-+Cykler/data=!4m7!3m6!1s0x464cdfc004cc7f97:0x8f730094e3c58787!8m2!3d55.398759!4d10.3877863!16s%2Fg%2F11jndncyr2!19sChIJl3_MBMDfTEYRh4fF45QAc48?authuser=0&hl=en&rclk=1
Cykel butik Odense,Nørregade Cykler,Bicycle repair shop,,4.6,"Nørregade 75 B, 5000 Odense, Denmark",https://www.xn--nrregadecykler-qqb.dk/,,309,,,https://www.google.com/maps/place/N%C3%B8rregade+Cykler/data=!4m7!3m6!1s0x464cdfff30cb77c9:0xf0e0cbffd247e6bf!8m2!3d55.4004625!4d10.3890788!16s%2Fg%2F11b7fk7qcz!19sChIJyXfLMP_fTEYRv-ZH0v_L4PA?authuser=0&hl=en&rclk=1
Cykel butik Odense,Per's Cykler,Bicycle store,,4.3,,http://www.perscykler.dk/,,62,,,https://www.google.com/maps/place/Per%27s+Cykler/data=!4m7!3m6!1s0x464cdfef943ffa63:0xd471fe4e80cafa9e!8m2!3d55.3946944!4d10.3708573!16s%2Fg%2F1tqtwh5s!19sChIJY_o_lO_fTEYRnvrKgE7-cdQ?authuser=0&hl=en&rclk=1
Cykel butik Odense,Bent Jorgensen Eftf v / Lars Fog,Bicycle store,,4.6,"Albanigade 61, 5000 Odense C, Denmark",http://bjeftf.dk/,,66,,,https://www.google.com/maps/place/Bent+Jorgensen+Eftf+v+%2F+Lars+Fog/data=!4m7!3m6!1s0x464d2008b355641d:0xaa9217537f5aa887!8m2!3d55.3923637!4d10.3967898!16s%2Fg%2F1tknzczm!19sChIJHWRVswggTUYRh6haf1MXkqo?authuser=0&hl=en&rclk=1
Cykel butik Odense,EA Cykler Aps,Bicycle store,,4.6,,http://www.eacykler.dk/,,38,,,https://www.google.com/maps/place/EA+Cykler+Aps/data=!4m7!3m6!1s0x464d21a52d6a960b:0x3554d3c80bd20ec3!8m2!3d55.3656942!4d10.4617795!16s%2Fg%2F11c3k2z7kl!19sChIJC5ZqLaUhTUYRww7SC8jTVDU?authuser=0&hl=en&rclk=1
Cykel butik Odense,Jupiter,Bicycle store,,3.4,,https://www.jupiter.dk/,,66,,,https://www.google.com/maps/place/Jupiter/data=!4m7!3m6!1s0x464cdf8f77af43f1:0x784b0a9f6d249451!8m2!3d55.3742829!4d10.3696849!16s%2Fg%2F11xdlh19n!19sChIJ8UOvd4_fTEYRUZQkbZ8KS3g?authuser=0&hl=en&rclk=1
Cykel butik Odense,Fri BikeShop,Bicycle store,,3.5,,https://www.fribikeshop.dk/butikker/odense/midt,,123,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464d203ec4bf357d:0x541b4b679b354548!8m2!3d55.383577!4d10.423585!16s%2Fg%2F11yjq8vb5!19sChIJfTW_xD4gTUYRSEU1m2dLG1Q?authuser=0&hl=en&rclk=1
Cykel butik Odense,Design Cykler Rødegårdscentret,Bicycle store,,4.2,,https://www.designcykler.dk/shop/cms-cykelhandler-i-roedegaardscentret.html,,62,,,https://www.google.com/maps/place/Design+Cykler+R%C3%B8deg%C3%A5rdscentret/data=!4m7!3m6!1s0x464d203eb3096871:0xbc78a78da9f8b5dd!8m2!3d55.3808791!4d10.4226068!16s%2Fg%2F1tp1xf31!19sChIJcWgJsz4gTUYR3bX4qY2neLw?authuser=0&hl=en&rclk=1
Cykel butik Odense,Fri BikeShop,Bicycle store,,4.2,,https://www.fribikeshop.dk/butikker/odense/syd,,71,,,https://www.google.com/maps/place/Fri+BikeShop/data=!4m7!3m6!1s0x464d214db035ac4f:0x58353db87aefda1b!8m2!3d55.3707115!4d10.394095!16s%2Fg%2F1tfgm_q8!19sChIJT6w1sE0hTUYRG9rverg9NVg?authuser=0&hl=en&rclk=1
Cykel butik Odense,Van De Falk Cykler & Værksted,Bicycle store,,4.7,"Købkesvej 64, 5230 Odense, Denmark",https://vdfcykler.dk/kontakt,,65,,,https://www.google.com/maps/place/Van+De+Falk+Cykler+%26+V%C3%A6rksted/data=!4m7!3m6!1s0x464d201611b00001:0xbfb2f8dd4c427add!8m2!3d55.3871473!4d10.4169525!16s%2Fg%2F11hzs62gvt!19sChIJAQCwERYgTUYR3XpCTN34sr8?authuser=0&hl=en&rclk=1
Cykel butik Odense,Victor Cykler,Bicycle store,,3.9,,http://victor-cykler.dk/,,101,,,https://www.google.com/maps/place/Victor+Cykler/data=!4m7!3m6!1s0x464ce002131032c5:0x735f5e73c5a252ec!8m2!3d55.411885!4d10.394744!16s%2Fg%2F1tjt0jmp!19sChIJxTIQEwLgTEYR7FKixXNeX3M?authuser=0&hl=en&rclk=1
